t1,t2,rho_total,rho_bcc,rho_iwp,w_union,w_phase,overlap,active_elements
-3.0,-4.716666666666667,0.24609375,0.015380859375,0.2421875,0.0625,0.05971563981042654,0.011474609375,8064
-3.0,-4.658333333333333,0.24609375,0.015380859375,0.2421875,0.0625,0.05971563981042654,0.011474609375,8064
-3.0,-4.6,0.24609375,0.015380859375,0.2421875,0.0625,0.05971563981042654,0.011474609375,8064
-3.0,-4.541666666666667,0.25390625,0.015380859375,0.25,0.06057692307692308,0.05795768169273229,0.011474609375,8320
-3.0,-4.483333333333333,0.25390625,0.015380859375,0.25,0.06057692307692308,0.05795768169273229,0.011474609375,8320
-3.0,-4.425,0.25390625,0.015380859375,0.25,0.06057692307692308,0.05795768169273229,0.011474609375,8320
-3.0,-4.366666666666667,0.25390625,0.015380859375,0.25,0.06057692307692308,0.05795768169273229,0.011474609375,8320
-3.0,-4.308333333333334,0.26171875,0.015380859375,0.2578125,0.058768656716417914,0.05630026809651475,0.011474609375,8576
-3.0,-4.25,0.26171875,0.015380859375,0.2578125,0.058768656716417914,0.05630026809651475,0.011474609375,8576
-3.0,-4.191666666666666,0.26171875,0.015380859375,0.2578125,0.058768656716417914,0.05630026809651475,0.011474609375,8576
-3.0,-4.133333333333333,0.26171875,0.015380859375,0.2578125,0.058768656716417914,0.05630026809651475,0.011474609375,8576
-3.0,-4.075,0.26171875,0.015380859375,0.2578125,0.058768656716417914,0.05630026809651475,0.011474609375,8576
-3.0,-4.016666666666667,0.26171875,0.015380859375,0.2578125,0.058768656716417914,0.05630026809651475,0.011474609375,8576
-3.0,-3.9583333333333335,0.26171875,0.015380859375,0.2578125,0.058768656716417914,0.05630026809651475,0.011474609375,8576
-3.0,-3.9,0.26171875,0.015380859375,0.2578125,0.058768656716417914,0.05630026809651475,0.011474609375,8576
-3.0,-3.841666666666667,0.26171875,0.015380859375,0.2578125,0.058768656716417914,0.05630026809651475,0.011474609375,8576
-3.0,-3.783333333333333,0.26171875,0.015380859375,0.2578125,0.058768656716417914,0.05630026809651475,0.011474609375,8576
-3.0,-3.725,0.26171875,0.015380859375,0.2578125,0.058768656716417914,0.05630026809651475,0.011474609375,8576
-3.0,-3.6666666666666665,0.265625,0.015380859375,0.26171875,0.057904411764705885,0.055506607929515416,0.011474609375,8704
